"","cruise","station","FishSpecies","FishNum","preyNum","preyTaxon","preyTaxa","preySpp","Ocularunits","Mag","prey_mm","Scope","preyCount","gutCount","Comments_prey","Comments_gut","forkLength","BEGIN_GMT_TOWDATE","average_depth","decimalLatitude","decimalLongitude","Llopiz_taxa","scientificNameID_preyTaxon","scientificName_preyTaxon","scientificName_Rank"
"2661",201902,178,"P_tri","1",1,"CalanoidSmall","Pseudocalanus",NA,2.8,2,1.344,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2662",201902,178,"P_tri","1",2,"CalanoidSmall","Pseudocalanus",NA,2.9,2,1.392,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2663",201902,178,"P_tri","1",3,"CalanoidSmall","Pseudocalanus",NA,2.5,2,1.2,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2664",201902,178,"P_tri","1",4,"CalanoidSmall","Pseudocalanus",NA,1.1,0.8,1.375,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2665",201902,178,"P_tri","1",5,"CalanoidSmall","Pseudocalanus",NA,1.2,0.8,1.5,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2666",201902,178,"P_tri","1",6,"CalanoidSmall","Pseudocalanus",NA,1.1,0.8,1.375,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2667",201902,178,"P_tri","1",7,"CalanoidSmall","Pseudocalanus",NA,1.1,0.8,1.375,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2668",201902,178,"P_tri","1",8,"CalanoidSmall","Pseudocalanus",NA,1.2,0.8,1.5,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2669",201902,178,"P_tri","1",9,"CalanoidSmall","Pseudocalanus",NA,1.8,0.8,2.25,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2670",201902,178,"P_tri","1",10,"CalanoidSmall","Pseudocalanus",NA,1.2,0.8,1.5,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Pseudocalanus",85369,"Pseudocalanus","Genus"
"2671",201902,178,"P_tri","1",1,"Appendicularia",NA,NA,0.9,0.8,1.125,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2672",201902,178,"P_tri","1",2,"Appendicularia",NA,NA,0.7,0.8,0.875,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2673",201902,178,"P_tri","1",3,"Appendicularia",NA,NA,0.9,0.8,1.125,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2674",201902,178,"P_tri","1",4,"Appendicularia",NA,NA,0.7,0.8,0.875,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2675",201902,178,"P_tri","1",5,"Appendicularia",NA,NA,0.6,0.8,0.75,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2676",201902,178,"P_tri","1",6,"Appendicularia",NA,NA,1.4,0.8,1.75,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2677",201902,178,"P_tri","1",7,"Appendicularia",NA,NA,2,0.8,2.5,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2678",201902,178,"P_tri","1",8,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2679",201902,178,"P_tri","1",9,"Appendicularia",NA,NA,0.8,0.8,1,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2680",201902,178,"P_tri","1",10,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Appendicularia",159664,"Appendicularia","Class"
"2681",201902,178,"P_tri","1",1,"Mysida","Americamysis",NA,5.1,3.2,1.479,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Americamysis",682489,"Americamysis","Genus"
"2682",201902,178,"P_tri","1",2,"Mysida","Americamysis",NA,1.8,0.8,2.25,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Americamysis",682489,"Americamysis","Genus"
"2683",201902,178,"P_tri","1",3,"Mysida","Americamysis",NA,2.1,0.8,2.625,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Americamysis",682489,"Americamysis","Genus"
"2684",201902,178,"P_tri","1",1,"Ostracoda",NA,NA,1.1,0.8,1.375,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Ostracoda",84195,"Ostracoda","Class"
"2685",201902,178,"P_tri","1",2,"Ostracoda",NA,NA,1.1,0.8,1.375,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Ostracoda",84195,"Ostracoda","Class"
"2686",201902,178,"P_tri","1",3,"Ostracoda",NA,NA,0.8,0.8,1,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Ostracoda",84195,"Ostracoda","Class"
"2687",201902,178,"P_tri","1",1,"Calanoida",NA,NA,2.1,0.8,2.625,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Calanoida",85258,"Calanoida","Order"
"2688",201902,178,"P_tri","1",2,"Calanoida",NA,NA,2.4,0.8,3,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Calanoida",85258,"Calanoida","Order"
"2689",201902,178,"P_tri","1",3,"Calanoida",NA,NA,2.1,0.8,2.625,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Calanoida",85258,"Calanoida","Order"
"2690",201902,178,"P_tri","1",1,"Hyperiidae",NA,NA,5.8,0.8,7.25,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Hyperiidae",95108,"Hyperiidae","Family"
"2691",201902,178,"P_tri","1",2,"Hyperiidae",NA,NA,6,0.8,7.5,"MZ12",NA,101,NA,NA,181,2019-04-02 05:33:00,125,40.065047,-69.859665,"Hyperiidae",95108,"Hyperiidae","Family"
"2692",201902,178,"S_sco","3",1,"Hyperiidae",NA,NA,3.4,0.8,4.25,"MZ12",NA,6,NA,"lots of forams and sand",295,2019-04-02 05:33:00,125,40.065047,-69.859665,"Hyperiidae",95108,"Hyperiidae","Family"
"2693",201902,178,"S_sco","3",2,"Hyperiidae",NA,NA,4,0.8,5,"MZ12",NA,6,NA,"lots of forams and sand",295,2019-04-02 05:33:00,125,40.065047,-69.859665,"Hyperiidae",95108,"Hyperiidae","Family"
"2694",201902,178,"S_sco","3",3,"Hyperiidae",NA,NA,4.3,0.8,5.375,"MZ12",NA,6,NA,"lots of forams and sand",295,2019-04-02 05:33:00,125,40.065047,-69.859665,"Hyperiidae",95108,"Hyperiidae","Family"
"2695",201902,177,"S_sco","1",1,"Hyperiidae",NA,NA,3.1,0.8,3.875,"MZ12",NA,4,NA,"Section of sand and forams",289,2019-04-02 01:43:00,163,40.082308,-70.445578,"Hyperiidae",95108,"Hyperiidae","Family"
"2696",201902,177,"S_sco","2",1,"Polychaeta",NA,NA,10.2,0.8,12.75,"MZ12",NA,1,"in a mucus and sand case","Sand and farams in gut",284,2019-04-02 01:43:00,163,40.082308,-70.445578,"Polychaeta",64358,"Polychaeta","Class"
"2697",201902,198,"C_har","1",1,"Gammaridea",NA,NA,6.2,0.8,7.75,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2698",201902,198,"C_har","1",2,"Gammaridea",NA,NA,6,0.8,7.5,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2699",201902,198,"C_har","1",3,"Gammaridea",NA,NA,5,0.8,6.25,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2700",201902,198,"C_har","1",4,"Gammaridea",NA,NA,4.8,0.8,6,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2701",201902,198,"C_har","1",5,"Gammaridea",NA,NA,4.2,0.8,5.25,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2702",201902,198,"C_har","1",6,"Gammaridea",NA,NA,5.7,0.8,7.125,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2703",201902,198,"C_har","1",7,"Gammaridea",NA,NA,7.6,0.8,9.5,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2704",201902,198,"C_har","1",8,"Gammaridea",NA,NA,7,0.8,8.75,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2705",201902,198,"C_har","1",9,"Gammaridea",NA,NA,7.8,0.8,9.75,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2706",201902,198,"C_har","1",10,"Gammaridea",NA,NA,5,0.8,6.25,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Gammaridea",93295,"Gammaridea","Suborder"
"2707",201902,198,"C_har","1",1,"Hyperiidae",NA,NA,7.2,0.8,9,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Hyperiidae",95108,"Hyperiidae","Family"
"2708",201902,198,"C_har","1",2,"Hyperiidae",NA,NA,5.7,0.8,7.125,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Hyperiidae",95108,"Hyperiidae","Family"
"2709",201902,198,"C_har","1",3,"Hyperiidae",NA,NA,5.3,0.8,6.625,"MZ12",NA,23,NA,NA,194,2019-04-11 23:35:00,62,40.645412,-70.557417,"Hyperiidae",95108,"Hyperiidae","Family"
"2710",201902,121,"C_har","1",1,"CalanoidSmall","Eurytemora",NA,2,0.8,2.5,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Eurytemora",85862,"Eurytemora","Genus"
"2711",201902,121,"C_har","1",2,"CalanoidSmall","Eurytemora",NA,1.3,0.8,1.625,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Eurytemora",85862,"Eurytemora","Genus"
"2712",201902,121,"C_har","1",1,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2713",201902,121,"C_har","1",2,"Appendicularia",NA,NA,0.8,0.8,1,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2714",201902,121,"C_har","1",3,"Appendicularia",NA,NA,0.9,0.8,1.125,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2715",201902,121,"C_har","1",4,"Appendicularia",NA,NA,1,0.8,1.25,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2716",201902,121,"C_har","1",5,"Appendicularia",NA,NA,0.7,0.8,0.875,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2717",201902,121,"C_har","1",6,"Appendicularia",NA,NA,0.9,0.8,1.125,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2718",201902,121,"C_har","1",7,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2719",201902,121,"C_har","1",8,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2720",201902,121,"C_har","1",9,"Appendicularia",NA,NA,0.6,0.8,0.75,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2721",201902,121,"C_har","1",10,"Appendicularia",NA,NA,0.8,0.8,1,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Appendicularia",159664,"Appendicularia","Class"
"2722",201902,121,"C_har","1",1,"Eucalanus",NA,NA,3.2,0.8,4,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Eucalanus",85300,"Eucalanus","Genus"
"2723",201902,121,"C_har","1",2,"Eucalanus",NA,NA,3.3,0.8,4.125,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Eucalanus",85300,"Eucalanus","Genus"
"2724",201902,121,"C_har","1",1,"CalanoidSmall",NA,NA,1.4,0.8,1.75,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"CalanoidSmall",85258,"Calanoida",NA
"2725",201902,121,"C_har","1",2,"CalanoidSmall",NA,NA,0.9,0.8,1.125,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"CalanoidSmall",85258,"Calanoida",NA
"2726",201902,121,"C_har","1",1,"CalanoidSmall","Eurytemora",NA,4.1,2.5,1.558,"MZ12",NA,788,NA,"split in half and all couts doubled.",253,2019-03-27 20:51:00,56,39.906877,-72.784867,"Eurytemora",85862,"Eurytemora","Genus"
"2727",201902,95,"A_pse","2",1,"Hyperiidae","Themisto",NA,4.7,0.8,5.875,"MZ12",NA,31,NA,NA,245,2019-03-19 12:09:00,103,39.271778,-72.749875,"Themisto",95167,"Themisto","Genus"
"2728",201902,95,"A_pse","2",1,"Thecosomata",NA,NA,2.2,0.8,2.75,"MZ12",NA,31,NA,NA,245,2019-03-19 12:09:00,103,39.271778,-72.749875,"Thecosomata",76333,"Thecosomata","Order"
"2729",201902,95,"A_pse","2",2,"Thecosomata",NA,NA,0.9,0.8,1.125,"MZ12",NA,31,NA,NA,245,2019-03-19 12:09:00,103,39.271778,-72.749875,"Thecosomata",76333,"Thecosomata","Order"
"2730",201902,95,"A_pse","2",3,"Thecosomata",NA,NA,1.6,0.8,2,"MZ12",NA,31,NA,NA,245,2019-03-19 12:09:00,103,39.271778,-72.749875,"Thecosomata",76333,"Thecosomata","Order"
"2731",201902,95,"A_pse","2",1,"Thecosomata",NA,NA,2.7,0.8,3.375,"MZ12",NA,31,NA,NA,245,2019-03-19 12:09:00,103,39.271778,-72.749875,"Thecosomata",76333,"Thecosomata","Order"
"2732",201902,112,"A_pse","1",1,"CalanoidSmall",NA,NA,0.9,0.8,1.125,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2733",201902,112,"A_pse","1",2,"CalanoidSmall",NA,NA,1.2,0.8,1.5,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2734",201902,112,"A_pse","1",3,"CalanoidSmall",NA,NA,1,0.8,1.25,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2735",201902,112,"A_pse","1",4,"CalanoidSmall",NA,NA,1.3,0.8,1.625,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2736",201902,112,"A_pse","1",5,"CalanoidSmall",NA,NA,1.2,0.8,1.5,"MZ13",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2737",201902,112,"A_pse","1",1,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2738",201902,112,"A_pse","1",2,"Appendicularia",NA,NA,0.6,0.8,0.75,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2739",201902,112,"A_pse","1",3,"Appendicularia",NA,NA,1.3,0.8,1.625,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2740",201902,112,"A_pse","1",4,"Appendicularia",NA,NA,0.7,0.8,0.875,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2741",201902,112,"A_pse","1",5,"Appendicularia",NA,NA,0.8,0.8,1,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2742",201902,112,"A_pse","1",6,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2743",201902,112,"A_pse","1",7,"Appendicularia",NA,NA,0.8,0.8,1,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2744",201902,112,"A_pse","1",8,"Appendicularia",NA,NA,0.7,0.8,0.875,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2745",201902,112,"A_pse","1",9,"Appendicularia",NA,NA,1.3,0.8,1.625,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2746",201902,112,"A_pse","1",10,"Appendicularia",NA,NA,1,0.8,1.25,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2747",201902,112,"A_pse","1",1,"Mysida","Americamysis",NA,3.1,0.8,3.875,"MZ12",NA,74,NA,NA,107,2019-03-26 18:26:00,48,41.20883,-71.225903,"Americamysis",682489,"Americamysis","Genus"
"2748",201902,112,"A_aes","3",1,"CalanoidSmall",NA,NA,1.2,0.8,1.5,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2749",201902,112,"A_aes","3",2,"CalanoidSmall",NA,NA,0.9,0.8,1.125,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2750",201902,112,"A_aes","3",3,"CalanoidSmall",NA,NA,0.9,0.8,1.125,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2751",201902,112,"A_aes","3",4,"CalanoidSmall",NA,NA,1.1,0.8,1.375,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2752",201902,112,"A_aes","3",5,"CalanoidSmall",NA,NA,0.9,0.8,1.125,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2753",201902,112,"A_aes","3",6,"CalanoidSmall",NA,NA,1.1,0.8,1.375,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2754",201902,112,"A_aes","3",7,"CalanoidSmall",NA,NA,1,0.8,1.25,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2755",201902,112,"A_aes","3",8,"CalanoidSmall",NA,NA,1,0.8,1.25,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2756",201902,112,"A_aes","3",9,"CalanoidSmall",NA,NA,1,0.8,1.25,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2757",201902,112,"A_aes","3",10,"CalanoidSmall",NA,NA,0.9,0.8,1.125,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"CalanoidSmall",85258,"Calanoida",NA
"2758",201902,112,"A_aes","3",1,"Mysida","Americamysis",NA,2,0.8,2.5,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Americamysis",682489,"Americamysis","Genus"
"2759",201902,112,"A_aes","3",2,"Mysida","Americamysis",NA,2.4,0.8,3,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Americamysis",682489,"Americamysis","Genus"
"2760",201902,112,"A_aes","3",3,"Mysida","Americamysis",NA,2.7,0.8,3.375,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Americamysis",682489,"Americamysis","Genus"
"2761",201902,112,"A_aes","3",4,"Mysida","Americamysis",NA,2,0.8,2.5,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Americamysis",682489,"Americamysis","Genus"
"2762",201902,112,"A_aes","3",5,"Mysida","Americamysis",NA,2.8,0.8,3.5,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Americamysis",682489,"Americamysis","Genus"
"2763",201902,112,"A_aes","3",6,"Mysida","Americamysis",NA,2.7,0.8,3.375,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Americamysis",682489,"Americamysis","Genus"
"2764",201902,112,"A_aes","3",1,"Appendicularia",NA,NA,1.4,0.8,1.75,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2765",201902,112,"A_aes","3",2,"Appendicularia",NA,NA,1,0.8,1.25,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2766",201902,112,"A_aes","3",3,"Appendicularia",NA,NA,1.2,0.8,1.5,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2767",201902,112,"A_aes","3",4,"Appendicularia",NA,NA,1,0.8,1.25,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2768",201902,112,"A_aes","3",5,"Appendicularia",NA,NA,1,0.8,1.25,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2769",201902,112,"A_aes","3",6,"Appendicularia",NA,NA,0.7,0.8,0.875,"MZ12",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2770",201902,112,"A_aes","3",7,"Appendicularia",NA,NA,1.2,0.8,1.5,"MZ13",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2771",201902,112,"A_aes","3",8,"Appendicularia",NA,NA,1,0.8,1.25,"MZ14",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2772",201902,112,"A_aes","3",9,"Appendicularia",NA,NA,1.1,0.8,1.375,"MZ15",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2773",201902,112,"A_aes","3",10,"Appendicularia",NA,NA,0.7,0.8,0.875,"MZ16",NA,122,NA,NA,84,2019-03-26 18:26:00,48,41.20883,-71.225903,"Appendicularia",159664,"Appendicularia","Class"
"2774",201902,95,"A_pse","1",1,"Thecosomata","Limacina",NA,2.4,0.8,3,"MZ12",NA,45,NA,NA,228,2019-03-19 12:09:00,103,39.271778,-72.749875,"Limacina",76336,"Limacina","Genus"
"2775",201902,95,"A_pse","1",2,"Thecosomata","Limacina",NA,1.9,0.8,2.375,"MZ12",NA,45,NA,NA,228,2019-03-19 12:09:00,103,39.271778,-72.749875,"Limacina",76336,"Limacina","Genus"
"2776",201902,95,"A_pse","1",3,"Thecosomata","Limacina",NA,1.2,0.8,1.5,"MZ12",NA,45,NA,NA,228,2019-03-19 12:09:00,103,39.271778,-72.749875,"Limacina",76336,"Limacina","Genus"
"2777",201902,95,"A_pse","1",4,"Thecosomata","Limacina",NA,1.1,0.8,1.375,"MZ12",NA,45,NA,NA,228,2019-03-19 12:09:00,103,39.271778,-72.749875,"Limacina",76336,"Limacina","Genus"
"2778",201902,95,"A_pse","1",1,"Hyperiidae",NA,NA,3,0.8,3.75,"MZ12",NA,45,NA,NA,228,2019-03-19 12:09:00,103,39.271778,-72.749875,"Hyperiidae",95108,"Hyperiidae","Family"
"2779",201902,202,"A_pse","3",1,"Euphausiidae",NA,NA,6.2,0.8,7.75,"MZ12",NA,500,NA,NA,241,2019-04-12 11:55:00,65,40.571258,-69.684642,"Euphausiidae",95500,"Euphausiidae","Family"
