cruise,station,FishSpecies,FishNum,preyNum,preyTaxon,preyTaxa,preySpp,Ocularunits,Mag,prey_mm,Scope,preyCount,gutCount,Comments_prey,Comments_gut,forkLength
201802,133,P_tri,2,NA,Pleuromamma,NA,NA,NA,NA,NA,MZ12,1,46,NA,NA,115
201802,133,P_tri,2,NA,Amphipoda,NA,NA,NA,NA,NA,MZ12,1,46,NA,NA,115
201802,133,P_tri,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,3,46,NA,NA,115
201802,133,P_tri,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,26,46,NA,NA,115
201802,165,P_tri,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,106,246,NA,NA,165
201802,165,P_tri,1,NA,Euphausiidae,NA,NA,NA,NA,NA,MZ12,1,246,juvenile,NA,165
201802,165,P_tri,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,6,246,NA,NA,165
201802,165,P_tri,1,NA,CalanoidSmall,Pseudodiaptomas,NA,NA,NA,NA,MZ12,2,246,NA,NA,165
201802,165,P_tri,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,1,246,p-cal,NA,165
201802,165,P_tri,1,NA,Decapoda,NA,NA,NA,NA,NA,MZ12,1,246,CrabZooea,NA,165
201802,165,P_tri,1,NA,Decapoda,Caridea,NA,NA,NA,NA,MZ12,2,246,NA,NA,165
201802,165,P_tri,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,126,246,NA,NA,165
201802,165,P_tri,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,1,246,NA,NA,165
201802,167,P_tri,2,NA,CalanoidSmall,Pseudodiaptomas,NA,NA,NA,NA,MZ12,274,286,NA,NA,127
201802,167,P_tri,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1,286,C5,NA,127
201802,167,P_tri,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,2,286,p-cal,NA,127
201802,167,P_tri,2,NA,Pleuromamma,NA,NA,NA,NA,NA,MZ12,2,286,NA,NA,127
201802,167,P_tri,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,7,286,NA,NA,127
201802,158,P_tri,3,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,133,139,NA,NA,163
201802,158,P_tri,3,NA,Caprellidae,NA,NA,NA,NA,NA,MZ12,1,139,NA,NA,163
201802,158,P_tri,3,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,5,139,NA,NA,163
201802,152,A_pse,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,1,2531,NA,NA,233
201802,152,A_pse,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,2527,2531,NA,NA,233
201802,152,A_pse,2,NA,Cirripedia,NA,NA,NA,NA,NA,MZ12,2,2531,Cyprid,NA,233
201802,152,A_pse,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,1,2531,NA,NA,233
201802,130,C_har,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,208,523,NA,NA,219
201802,130,C_har,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,107,523,NA,NA,219
201802,130,C_har,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1,523,C5,NA,219
201802,130,C_har,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,2,523,NA,NA,219
201802,130,C_har,2,NA,CopepodUnknown,NA,NA,NA,NA,NA,MZ12,3,523,NA,NA,219
201802,130,C_har,2,NA,Chaetognatha,NA,NA,NA,NA,NA,MZ12,4,523,NA,NA,219
201802,130,C_har,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,198,523,NA,NA,219
201802,161,S_sco,2,NA,Polychaeta,NA,NA,NA,NA,NA,MZ12,1,30,NA,NA,284
201802,161,S_sco,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,29,30,NA,NA,284
201802,130,C_har,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,101,265,NA,NA,241
201802,130,C_har,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,8,265,C5,NA,241
201802,130,C_har,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,20,265,NA,NA,241
201802,130,C_har,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,132,265,NA,NA,241
201802,130,C_har,1,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,1,265,eye,NA,241
201802,130,C_har,1,NA,Amphipoda,NA,NA,NA,NA,NA,MZ12,1,265,NA,NA,241
201802,130,C_har,1,NA,Chaetognatha,NA,NA,NA,NA,NA,MZ12,2,265,NA,NA,241
201802,134,P_tri,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,101,187,NA,NA,105
201802,134,P_tri,2,NA,Decapoda,NA,NA,NA,NA,NA,MZ12,10,187,CrabZooea,NA,105
201802,134,P_tri,2,NA,Pleuromamma,NA,NA,NA,NA,NA,MZ12,2,187,NA,NA,105
201802,134,P_tri,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1,187,NA,NA,105
201802,134,P_tri,2,NA,Metridia,NA,NA,NA,NA,NA,MZ12,3,187,NA,NA,105
201802,134,P_tri,2,NA,Sapphirinidae,Sapphirina,NA,NA,NA,NA,MZ12,1,187,NA,NA,105
201802,134,P_tri,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,1,187,NA,NA,105
201802,134,P_tri,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,68,187,NA,NA,105
201802,159,P_tri,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,113,141,NA,NA,150
201802,159,P_tri,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,13,141,NA,NA,150
201802,159,P_tri,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,2,141,C5,NA,150
201802,159,P_tri,2,NA,Decapoda,NA,NA,NA,NA,NA,MZ12,5,141,CrabZooea,NA,150
201802,159,P_tri,2,NA,Metridia,NA,NA,NA,NA,NA,MZ12,7,141,NA,NA,150
201802,159,P_tri,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1,141,NA,NA,150
201802,152,A_aes,1,NA,Cirripedia,NA,NA,NA,NA,NA,MZ12,3,740,Cyprid,NA,229
201802,152,A_aes,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,722,740,NA,NA,229
201802,152,A_aes,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,3,740,NA,NA,229
201802,152,A_aes,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,9,740,NA,NA,229
201802,152,A_aes,1,NA,Amphipoda,NA,NA,NA,NA,NA,MZ12,1,740,NA,NA,229
201802,152,A_aes,1,NA,Gastropoda,NA,NA,NA,NA,NA,MZ12,1,740,NA,NA,229
201802,152,A_aes,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,1,740,NA,NA,229
201802,206,A_pse,1,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,49,187,NA,NA,202
201802,206,A_pse,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,12,187,NA,NA,202
201802,206,A_pse,1,NA,Decapoda,Caridea,NA,NA,NA,NA,MZ12,1,187,NA,NA,202
201802,206,A_pse,1,NA,Mysida,NA,NA,NA,NA,NA,MZ12,96,187,NA,NA,202
201802,206,A_pse,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,17,187,NA,NA,202
201802,206,A_pse,1,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,7,187,NA,NA,202
201802,206,A_pse,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1,187,C4,NA,202
201802,206,A_pse,1,NA,Amphipoda,NA,NA,NA,NA,NA,MZ12,2,187,NA,NA,202
201802,206,A_pse,1,NA,CalanoidSmall,Temora,NA,NA,NA,NA,MZ12,1,187,NA,NA,202
201802,206,A_pse,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,1,187,NA,NA,202
201802,151,A_pse,3,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,902,926,NA,NA,241
201802,151,A_pse,3,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,10,926,NA,NA,241
201802,151,A_pse,3,NA,Hyperiidae,Themisto,NA,NA,NA,NA,MZ12,3,926,NA,NA,241
201802,151,A_pse,3,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,11,926,NA,NA,241
201802,151,A_pse,3,NA,Parasite,NA,NA,NA,NA,NA,MZ12,2,NA,roundworm,NA,241
201802,152,C_har,2,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M205C,94,99,NA,NA,264
201802,152,C_har,2,NA,Hyperiidae,NA,NA,NA,NA,NA,M205C,1,99,juvenile,NA,264
201802,152,C_har,2,NA,FishRemains,NA,NA,NA,NA,NA,M205C,2,99,NA,NA,264
201802,152,C_har,2,NA,Gastropoda,Limacina,NA,NA,NA,NA,M205C,1,99,NA,NA,264
201802,152,C_har,2,NA,Gammaridea,NA,NA,NA,NA,NA,M205C,1,99,NA,NA,264
201802,206,A_pse,2,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,112,284,NA,NA,248
201802,206,A_pse,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,119,284,NA,NA,248
201802,206,A_pse,2,NA,Hyperiidae,Themisto,NA,NA,NA,NA,MZ12,3,284,NA,NA,248
201802,206,A_pse,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,23,284,NA,NA,248
201802,206,A_pse,2,NA,Parasite,NA,NA,NA,NA,NA,MZ12,2,NA,worm,NA,248
201802,206,A_pse,2,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,15,284,NA,NA,248
201802,206,A_pse,2,NA,Harpacticoida,Microsetella,NA,NA,NA,NA,MZ12,1,284,NA,NA,248
201802,206,A_pse,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,4,284,NA,NA,248
201802,206,A_pse,2,NA,Polychaeta,NA,NA,NA,NA,NA,MZ12,1,284,NA,NA,248
201802,206,A_pse,2,NA,Decapoda,Penaeidae,NA,NA,NA,NA,MZ12,2,284,NA,NA,248
201802,206,A_pse,2,NA,Chaetognatha,NA,NA,NA,NA,NA,MZ12,1,284,NA,NA,248
201802,206,A_pse,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,1,284,NA,NA,248
201802,206,A_pse,2,NA,Parasite,NA,NA,NA,NA,10.7,MZ12,NA,284,worm,NA,248
201802,206,A_pse,2,NA,Parasite,NA,NA,NA,NA,15.6,MZ12,NA,284,worm,NA,248
201802,141,A_dub,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,1,545,NA,NA,148
201802,141,A_dub,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,20,545,NA,NA,148
201802,141,A_dub,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,71,545,NA,NA,148
201802,141,A_dub,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,116,545,NA,NA,148
201802,141,A_dub,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,273,545,C5,NA,148
201802,141,A_dub,1,NA,CalanoidSmall,Temora,NA,NA,NA,NA,MZ12,1,545,NA,NA,148
201802,141,A_dub,1,NA,Hyperiidae,Hyperia,NA,NA,NA,NA,MZ12,4,545,NA,NA,148
201802,141,A_dub,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,47,545,NA,NA,148
201802,141,A_dub,1,NA,CopepodUnknown,NA,NA,NA,NA,NA,MZ12,3,545,NA,NA,148
201802,141,A_dub,1,NA,Cirripedia,NA,NA,NA,NA,NA,MZ12,1,545,Cyprid,NA,148
201802,141,A_dub,1,NA,Mysida,Neomysis,NA,NA,NA,NA,MZ12,3,545,NA,NA,148
201802,141,A_dub,1,NA,Paraeuchaeta,NA,NA,NA,NA,NA,MZ12,5,545,NA,NA,148
201802,135,A_pse,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,1072,1266,NA,NA,111
201802,135,A_pse,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,2,1266,NA,NA,111
201802,135,A_pse,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,79,1266,NA,NA,111
201802,135,A_pse,2,NA,Candacia,NA,NA,NA,NA,NA,MZ12,8,1266,NA,NA,111
201802,135,A_pse,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,103,1266,NA,NA,111
201802,135,A_pse,2,NA,Hyperiidae,NA,NA,NA,NA,NA,MZ12,2,1266,NA,NA,111
201802,155,S_sco,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,2719,4193,NA,NA,278
201802,155,S_sco,1,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,MZ12,1,4193,NA,NA,278
201802,155,S_sco,1,NA,Parasite,NA,NA,NA,NA,NA,MZ12,2,NA,roundworm,NA,278
201802,155,S_sco,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,116,4193,NA,NA,278
201802,155,S_sco,1,NA,Cirripedia,NA,NA,NA,NA,NA,MZ12,5,4193,Cyprid,NA,278
201802,155,S_sco,1,NA,Metridia,NA,NA,NA,NA,NA,MZ12,18,4193,NA,NA,278
201802,155,S_sco,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,3,4193,C5,NA,278
201802,155,S_sco,1,NA,Cyclopoida,Oithona,NA,NA,NA,NA,MZ12,12,4193,NA,NA,278
201802,155,S_sco,1,NA,Chaetognatha,NA,NA,NA,NA,NA,MZ12,40,4193,NA,NA,278
201802,155,S_sco,1,NA,Metridia,NA,NA,NA,NA,NA,MZ12,6,4193,juvenile,NA,278
201802,155,S_sco,1,NA,Calanus,NA,NA,NA,NA,NA,MZ12,3,4193,NA,NA,278
201802,155,S_sco,1,NA,Euphausiidae,NA,NA,NA,NA,NA,MZ12,1,4193,Calyptopis,NA,278
201802,155,S_sco,1,NA,CalanoidSmall,Temora,NA,NA,NA,NA,MZ12,3,4193,NA,NA,278
201802,155,S_sco,1,NA,Gastropoda,Clione,NA,NA,NA,NA,MZ12,3,4193,NA,NA,278
201802,155,S_sco,1,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,1,4193,NA,NA,278
201802,155,S_sco,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,1183,4193,NA,NA,278
201802,155,S_sco,1,NA,Mysida,NA,NA,NA,NA,NA,MZ12,1,4193,NA,NA,278
201802,155,S_sco,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,76,4193,NA,NA,278
201802,155,S_sco,1,NA,Parasite,NA,NA,NA,NA,17.2,MZ12,NA,4193,roundworm,NA,278
201802,155,S_sco,1,NA,Parasite,NA,NA,NA,NA,13.9,MZ12,NA,4193,roundworm,NA,278
201802,163,P_tri,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,77,266,NA,NA,164
201802,163,P_tri,2,NA,Sapphirinidae,Sapphirina,NA,NA,NA,NA,MZ12,4,266,NA,NA,164
201802,163,P_tri,2,NA,Pleuromamma,NA,NA,NA,NA,NA,MZ12,1,266,NA,NA,164
201802,163,P_tri,2,NA,Rhincalanus,NA,NA,NA,NA,NA,MZ12,1,266,NA,NA,164
201802,163,P_tri,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,1,266,NA,NA,164
201802,163,P_tri,2,NA,Ostracoda,NA,NA,NA,NA,NA,MZ12,1,266,NA,NA,164
201802,163,P_tri,2,NA,Metridia,NA,NA,NA,NA,NA,MZ12,1,266,NA,NA,164
201802,163,P_tri,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,180,266,NA,NA,164
201802,132,P_tri,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,100,233,NA,NA,164
201802,132,P_tri,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,133,233,NA,NA,164
201802,130,C_har,3,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,95,308,NA,NA,233
201802,130,C_har,3,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,193,308,NA,NA,233
201802,130,C_har,3,NA,Calanus,NA,NA,NA,NA,NA,MZ12,7,308,NA,NA,233
201802,130,C_har,3,NA,Calanus,NA,NA,NA,NA,NA,MZ12,9,308,C5,NA,233
201802,130,C_har,3,NA,Chaetognatha,NA,NA,NA,NA,NA,MZ12,4,308,NA,NA,233
201802,68,A_pse,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,2,19,NA,No reason given for missing FL,NA
201802,68,A_pse,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,MZ12,1,19,NA,No reason given for missing FL,NA
201802,68,A_pse,2,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,1,19,NA,No reason given for missing FL,NA
201802,68,A_pse,2,NA,CalanoidSmall,Temora,NA,NA,NA,NA,MZ12,1,19,NA,No reason given for missing FL,NA
201802,68,A_pse,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,2,19,NA,No reason given for missing FL,NA
201802,68,A_pse,2,NA,Bivalvia,NA,NA,NA,NA,NA,MZ12,3,19,Veliger,No reason given for missing FL,NA
201802,68,A_pse,2,NA,Hyperiidae,Hyperia,NA,NA,NA,NA,MZ12,3,19,NA,No reason given for missing FL,NA
201802,68,A_pse,2,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,6,19,NA,No reason given for missing FL,NA
201802,206,S_sco,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,101,1201,NA,NA,272
201802,206,S_sco,2,NA,Pleuromamma,NA,NA,NA,NA,NA,MZ12,1,1201,NA,NA,272
201802,206,S_sco,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,MZ12,24,1201,NA,NA,272
201802,206,S_sco,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,353,1201,NA,NA,272
201802,206,S_sco,2,NA,CalanoidSmall,Temora,NA,NA,NA,NA,MZ12,1,1201,NA,NA,272
201802,206,S_sco,2,NA,FishRemains,NA,NA,NA,NA,NA,MZ12,2,1201,NA,NA,272
201802,206,S_sco,2,NA,Decapoda,Caridea,NA,NA,NA,NA,MZ12,2,1201,NA,NA,272
201802,206,S_sco,2,NA,Gammaridea,NA,NA,NA,NA,NA,MZ12,10,1201,juvenile,NA,272
201802,206,S_sco,2,NA,Gammaridea,NA,NA,NA,NA,NA,MZ12,15,1201,NA,NA,272
201802,206,S_sco,2,NA,Calanus,NA,NA,NA,NA,NA,MZ12,454,1201,C5,NA,272
201802,206,S_sco,2,NA,Metridia,NA,NA,NA,NA,NA,MZ12,2,1201,NA,NA,272
201802,206,S_sco,2,NA,Caligidae,NA,NA,NA,NA,NA,MZ12,7,1201,NA,NA,272
201802,206,S_sco,2,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,10,1201,NA,NA,272
201802,206,S_sco,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,6,1201,NA,NA,272
201802,206,S_sco,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,210,1201,NA,NA,272
201802,206,S_sco,2,NA,UnknownOther,NA,NA,NA,NA,NA,MZ12,3,1201,NA,NA,272
201802,152,A_aes,3,NA,Hyperiidae,NA,NA,NA,NA,NA,M205C,3,175,NA,NA,217
201802,152,A_aes,3,NA,Chaetognatha,NA,NA,NA,NA,NA,M205C,1,175,NA,NA,217
201802,152,A_aes,3,NA,Appendicularia,NA,NA,NA,NA,NA,M205C,171,175,changed by SGG from sheet. confirmed Appendicularian. ,NA,217
201802,152,C_har,1,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M205C,97,118,NA,NA,264
201802,152,C_har,1,NA,CalanoidSmall,NA,NA,NA,NA,NA,M205C,1,118,p-cal,NA,264
201802,152,C_har,1,NA,Parasite,NA,NA,NA,NA,NA,M205C,1,118,roundworm,NA,264
201802,152,C_har,1,NA,Hyperiidae,Themisto,NA,NA,NA,NA,M205C,19,118,Juvenile,NA,264
201802,160,A_pse,1,NA,Hyperiidae,NA,NA,NA,NA,NA,M205C,2,18,NA,NA,258
201802,160,A_pse,1,NA,Decapoda,NA,NA,NA,NA,NA,M205C,1,18,"measured shell width, CrabMegalopa",NA,258
201802,160,A_pse,1,NA,Appendicularia,Oikopleura,NA,NA,NA,NA,M205C,15,18,NA,NA,258
201802,154,S_sco,1,NA,Chaetognatha,NA,NA,NA,NA,NA,M205C,210,235,NA,NA,281
201802,154,S_sco,1,NA,Appendicularia,NA,NA,NA,NA,NA,M205C,9,235,NA,NA,281
201802,154,S_sco,1,NA,Parasite,NA,NA,NA,NA,NA,M205C,3,NA,roundworm,NA,281
201802,154,S_sco,1,NA,CalanoidSmall,Pseudocalanus,NA,NA,NA,NA,M205C,7,235,NA,NA,281
201802,154,S_sco,1,NA,Gammaridea,NA,NA,NA,NA,NA,M205C,1,235,see sheet for family name,,281
201802,154,S_sco,1,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,M205C,2,235,NA,NA,281
201802,154,S_sco,1,NA,Metridia,NA,NA,NA,NA,NA,M205C,1,235,juvenile,NA,281
201802,154,S_sco,1,NA,Ostracoda,NA,NA,NA,NA,NA,M205C,4,235,NA,NA,281
201802,154,S_sco,1,NA,Bivalvia,NA,NA,NA,NA,NA,M205C,1,235,Veliger,NA,281
201804,181,P. triacanthus,1,NA,Empty,NA,NA,NA,NA,NA,MZ12,0,0,NA,NA,139
201804,181,P. triacanthus,2,NA,Empty,NA,NA,NA,NA,NA,MZ12,0,0,NA,NA,104
201804,195,P. triacanthus,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,2,2,NA,NA,149
201804,195,P. triacanthus,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,5,5,NA,NA,156
201804,215,C. harengus,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,5,7,NA,NA,252
201804,215,C. harengus,1,NA,CopepodUnknown,Calanoida,NA,NA,NA,NA,MZ12,2,7,NA,"Whole gut in vial, other vials contain only prey, was this put in by mistake, are these all the prey items?",252
201804,215,C. harengus,2,NA,CopepodUnknown,Calanoida,NA,NA,NA,NA,MZ12,1,1,NA,NA,258
201804,181,P. triacanthus,2,NA,Empty,NA,NA,NA,NA,NA,MZ12,0,0,NA,NA,NA
201804,181,P. triacanthus,1,NA,Empty,NA,NA,NA,NA,NA,MZ12,0,0,NA,NA,NA
201804,160,P. triacanthus,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,2,2,NA,"A bunch of different sized fish scales also in vial, cannot tell if they were from gut, probably not; they were too big.",107
201804,178,P. triacanthus,1,NA,Appendicularia,NA,NA,NA,NA,NA,MZ12,1,5,NA,NA,70
201804,178,P. triacanthus,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,4,5,NA,NA,70
201804,169,A. aestivalis,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,15,92,NA,NA,158
201804,169,A. aestivalis,1,NA,UnknownSoft,Thaliacea,NA,NA,NA,NA,MZ12,75,92,NA,NA,158
201804,169,A. aestivalis,1,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,1,92,NA,NA,158
201804,169,A. aestivalis,1,NA,Gammaridea,NA,NA,NA,NA,NA,MZ12,1,92,NA,NA,158
201804,118,P. triacanthus,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,2,3,NA,NA,104
201804,111,P. triacanthus,1,NA,Empty,NA,NA,NA,NA,NA,MZ12,0,0,NA,NA,100
201804,120,P. triacanthus,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,4,4,NA,NA,125
201804,163,A. pseudoharengus,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,1,5,NA,NA,172
201804,163,A. pseudoharengus,2,NA,CopepodDigested,Candacia,NA,NA,NA,NA,MZ12,4,5,NA,NA,172
201804,114,P. triacanthus,2,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,2,2,NA,NA,102
201804,145,P. triacanthus,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,5,10,NA,"4 whole animals measured, some additional parts found as well difficult to tell exactly how many that would be, minimum of 1.",161
201804,145,P. triacanthus,1,NA,Polychaeta,Tomopteridae,Tomopteris,NA,NA,NA,MZ12,5,10,NA,"4 whole animals measured, some additional parts found as well difficult to tell exactly how many that would be, minimum of 1.",161
201804,105,A. dubius,3,NA,Cladocera,Penilia,Penilia avirostris,NA,NA,NA,MZ12,10,77,NA,NA,154
201804,105,A. dubius,3,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,MZ12,2,77,Juvenile,NA,154
201804,105,A. dubius,3,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,MZ12,18,77,NA,NA,154
201804,105,A. dubius,3,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,31,77,NA,NA,154
201804,105,A. dubius,3,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,6,77,NA,NA,154
201804,105,A. dubius,3,NA,Tortanus,Tortanus discaudatus,NA,NA,NA,NA,MZ12,1,77,NA,NA,154
201804,105,A. dubius,3,NA,Metridia,NA,NA,NA,NA,NA,MZ12,2,77,NA,NA,154
201804,105,A. dubius,3,NA,Cladocera,Podon,NA,NA,NA,NA,MZ12,1,77,NA,NA,154
201804,105,A. dubius,3,NA,Calanus,Calanus,NA,NA,NA,NA,MZ12,3,77,C5,NA,154
201804,105,A. dubius,3,NA,Amphipoda,Hyperiidae,NA,NA,NA,NA,MZ12,1,77,NA,NA,154
201804,105,A. dubius,3,NA,Decapoda,NA,NA,NA,NA,NA,MZ12,1,77,NA,NA,154
201804,105,A. dubius,3,NA,Candacia,NA,NA,NA,NA,NA,MZ12,1,77,NA,NA,154
201804,161,P. triacanthus,1,NA,UnknownSoft,NA,NA,NA,NA,NA,MZ12,17,20,NA,NA,107
201804,161,P. triacanthus,1,NA,Hyperiidae,NA,NA,NA,NA,NA,MZ12,3,20,NA,NA,107
201804,161,P. triacanthus,1,NA,CalanoidSmall,Temora,NA,NA,NA,NA,MZ12,NA,20,NA,NA,107
201804,105,A. dubius,4,NA,Cladocera,NA,NA,NA,NA,NA,MZ12,4,6,NA,NA,157
201804,105,A. dubius,4,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,MZ12,1,6,NA,NA,157
201804,105,A. dubius,4,NA,FishEgg,NA,NA,NA,NA,NA,MZ12,1,6,NA,NA,157
201804,105,A. dubius,2,NA,CopepodDigested,NA,NA,NA,NA,NA,MZ12,26,60,NA,NA,153
201804,105,A. dubius,2,NA,Bivalvia,NA,NA,NA,NA,NA,MZ12,1,60,Veliger,NA,153
201804,105,A. dubius,2,NA,CalanoidSmall,NA,NA,NA,NA,NA,MZ12,8,60,NA,NA,153
201804,105,A. dubius,2,NA,CalanoidSmall,Centropages,NA,NA,NA,NA,MZ12,22,60,NA,NA,153
201804,105,A. dubius,2,NA,CalanoidSmall,Centropages,NA,1.5,1,1.5,MZ12,NA,60,NA,NA,153
201804,105,A. dubius,2,NA,CalanoidSmall,Centropages,NA,1.2,1,1.2,MZ12,NA,60,NA,NA,153
201804,105,A. dubius,2,NA,CalanoidSmall,Centropages,NA,1.1,1,1.1,MZ12,NA,60,NA,NA,153
201804,105,A. dubius,2,NA,CalanoidSmall,Centropages,NA,1.3,1,1.3,MZ12,NA,60,NA,NA,153
201804,105,A. dubius,2,NA,CalanoidSmall,Centropages,NA,1.2,1,1.2,MZ12,NA,60,NA,NA,153
201804,105,A. dubius,2,NA,CalanoidSmall,Centropages,NA,1,1,1,MZ12,NA,60,NA,NA,153
201804,105,A. dubius,2,NA,CalanoidSmall,Centropages,NA,1.3,1,1.3,MZ12,NA,60,NA,NA,153
