"","Cruise","Station","FishSpecies","FishNum","PreyNumber","GutItem","PreyTaxa","PreySpp","Ocularunits","Mag","Prey_mm","Scope","Total_prey","Total_gut","Comments_prey","Comments_gut","FL_mm","STRATUM","TOW","BEGIN_GMT_TOWDATE","TOWDUR","AVGDEPTH","BEGLAT","BEGLON","DECDEG_BEGLAT","DECDEG_BEGLON","Llopiz_taxa","TSN","Scientific Name","Rank Name"
"2018",201802,155,"S_sco","1",10,"CalanoidSmall",NA,NA,NA,NA,1.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"CalanoidSmall",85258,"Calanoida",NA
"2019",201802,155,"S_sco","1",1,"Cirripedia",NA,NA,NA,NA,0.9,"MZ12",NA,4193,"Cyprid",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Cirripedia",89433,"Cirripedia","Infraclass"
"2020",201802,155,"S_sco","1",2,"Cirripedia",NA,NA,NA,NA,0.9,"MZ12",NA,4193,"Cyprid",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Cirripedia",89433,"Cirripedia","Infraclass"
"2021",201802,155,"S_sco","1",3,"Cirripedia",NA,NA,NA,NA,1,"MZ12",NA,4193,"Cyprid",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Cirripedia",89433,"Cirripedia","Infraclass"
"2022",201802,155,"S_sco","1",4,"Cirripedia",NA,NA,NA,NA,0.8,"MZ12",NA,4193,"Cyprid",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Cirripedia",89433,"Cirripedia","Infraclass"
"2023",201802,155,"S_sco","1",5,"Cirripedia",NA,NA,NA,NA,0.9,"MZ12",NA,4193,"Cyprid",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Cirripedia",89433,"Cirripedia","Infraclass"
"2024",201802,155,"S_sco","1",1,"Metridia",NA,NA,NA,NA,2.4,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2025",201802,155,"S_sco","1",2,"Metridia",NA,NA,NA,NA,1.2,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2026",201802,155,"S_sco","1",3,"Metridia",NA,NA,NA,NA,2.4,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2027",201802,155,"S_sco","1",4,"Metridia",NA,NA,NA,NA,2.4,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2028",201802,155,"S_sco","1",5,"Metridia",NA,NA,NA,NA,2.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2029",201802,155,"S_sco","1",6,"Metridia",NA,NA,NA,NA,2.1,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2030",201802,155,"S_sco","1",7,"Metridia",NA,NA,NA,NA,2.2,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2031",201802,155,"S_sco","1",8,"Metridia",NA,NA,NA,NA,2.3,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2032",201802,155,"S_sco","1",9,"Metridia",NA,NA,NA,NA,1.9,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2033",201802,155,"S_sco","1",10,"Metridia",NA,NA,NA,NA,1.5,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2034",201802,155,"S_sco","1",1,"Calanus",NA,NA,NA,NA,2.4,"MZ12",NA,4193,"C5",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Calanus",85263,"Calanus","Genus"
"2035",201802,155,"S_sco","1",2,"Calanus",NA,NA,NA,NA,1.8,"MZ12",NA,4193,"C5",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Calanus",85263,"Calanus","Genus"
"2036",201802,155,"S_sco","1",3,"Calanus",NA,NA,NA,NA,1.4,"MZ12",NA,4193,"C5",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Calanus",85263,"Calanus","Genus"
"2037",201802,155,"S_sco","1",1,"Cyclopoida","Oithona",NA,NA,NA,0.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2038",201802,155,"S_sco","1",2,"Cyclopoida","Oithona",NA,NA,NA,0.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2039",201802,155,"S_sco","1",3,"Cyclopoida","Oithona",NA,NA,NA,0.8,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2040",201802,155,"S_sco","1",4,"Cyclopoida","Oithona",NA,NA,NA,0.5,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2041",201802,155,"S_sco","1",5,"Cyclopoida","Oithona",NA,NA,NA,0.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2042",201802,155,"S_sco","1",6,"Cyclopoida","Oithona",NA,NA,NA,0.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2043",201802,155,"S_sco","1",7,"Cyclopoida","Oithona",NA,NA,NA,0.5,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2044",201802,155,"S_sco","1",8,"Cyclopoida","Oithona",NA,NA,NA,0.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2045",201802,155,"S_sco","1",9,"Cyclopoida","Oithona",NA,NA,NA,0.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2046",201802,155,"S_sco","1",10,"Cyclopoida","Oithona",NA,NA,NA,0.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Oithona",88802,"Oithona","Genus"
"2047",201802,155,"S_sco","1",1,"Chaetognatha",NA,NA,NA,NA,20.4,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2048",201802,155,"S_sco","1",2,"Chaetognatha",NA,NA,NA,NA,24.3,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2049",201802,155,"S_sco","1",3,"Chaetognatha",NA,NA,NA,NA,23,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2050",201802,155,"S_sco","1",4,"Chaetognatha",NA,NA,NA,NA,22.2,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2051",201802,155,"S_sco","1",5,"Chaetognatha",NA,NA,NA,NA,22.8,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2052",201802,155,"S_sco","1",6,"Chaetognatha",NA,NA,NA,NA,23.2,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2053",201802,155,"S_sco","1",7,"Chaetognatha",NA,NA,NA,NA,21.1,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2054",201802,155,"S_sco","1",8,"Chaetognatha",NA,NA,NA,NA,24.9,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2055",201802,155,"S_sco","1",9,"Chaetognatha",NA,NA,NA,NA,21.2,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2056",201802,155,"S_sco","1",10,"Chaetognatha",NA,NA,NA,NA,32.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Chaetognatha",158650,"Chaetognatha","Phylum"
"2057",201802,155,"S_sco","1",1,"Metridia",NA,NA,NA,NA,2.1,"MZ12",NA,4193,"juvenile",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2058",201802,155,"S_sco","1",2,"Metridia",NA,NA,NA,NA,2,"MZ12",NA,4193,"juvenile",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2059",201802,155,"S_sco","1",3,"Metridia",NA,NA,NA,NA,1.7,"MZ12",NA,4193,"juvenile",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2060",201802,155,"S_sco","1",4,"Metridia",NA,NA,NA,NA,1.9,"MZ12",NA,4193,"juvenile",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2061",201802,155,"S_sco","1",5,"Metridia",NA,NA,NA,NA,1.9,"MZ12",NA,4193,"juvenile",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2062",201802,155,"S_sco","1",6,"Metridia",NA,NA,NA,NA,1.8,"MZ12",NA,4193,"juvenile",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Metridia",85734,"Metridia","Genus"
"2063",201802,155,"S_sco","1",1,"Calanus",NA,NA,NA,NA,2.9,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Calanus",85263,"Calanus","Genus"
"2064",201802,155,"S_sco","1",2,"Calanus",NA,NA,NA,NA,3.2,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Calanus",85263,"Calanus","Genus"
"2065",201802,155,"S_sco","1",3,"Calanus",NA,NA,NA,NA,2.7,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Calanus",85263,"Calanus","Genus"
"2066",201802,155,"S_sco","1",1,"Euphausiidae",NA,NA,NA,NA,3,"MZ12",NA,4193,"Calyptopis",NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Euphausiidae",95500,"Euphausiidae","Family"
"2067",201802,155,"S_sco","1",1,"CalanoidSmall","Temora",NA,NA,NA,1.3,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Temora",85874,"Temora","Genus"
"2068",201802,155,"S_sco","1",2,"CalanoidSmall","Temora",NA,NA,NA,1.3,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Temora",85874,"Temora","Genus"
"2069",201802,155,"S_sco","1",3,"CalanoidSmall","Temora",NA,NA,NA,0.9,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Temora",85874,"Temora","Genus"
"2070",201802,155,"S_sco","1",1,"Gastropoda","Clione",NA,NA,NA,3.2,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Clione",78088,"Clione","Genus"
"2071",201802,155,"S_sco","1",2,"Gastropoda","Clione",NA,NA,NA,1.9,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Clione",78088,"Clione","Genus"
"2072",201802,155,"S_sco","1",3,"Gastropoda","Clione",NA,NA,NA,2.6,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Clione",78088,"Clione","Genus"
"2073",201802,155,"S_sco","1",1,"Caligidae",NA,NA,NA,NA,0.9,"MZ12",NA,4193,NA,NA,278,1020,3,2018-04-18 19:57:00,20.02,69,4011.5969,7210.042,40.193282,-72.167367,"Caligidae",89008,"Caligidae","Family"
"2074",201802,163,"P_tri","2",1,"Appendicularia",NA,NA,NA,NA,1.5,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2075",201802,163,"P_tri","2",2,"Appendicularia",NA,NA,NA,NA,1.6,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2076",201802,163,"P_tri","2",3,"Appendicularia",NA,NA,NA,NA,1.7,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2077",201802,163,"P_tri","2",4,"Appendicularia",NA,NA,NA,NA,2.1,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2078",201802,163,"P_tri","2",5,"Appendicularia",NA,NA,NA,NA,1.8,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2079",201802,163,"P_tri","2",6,"Appendicularia",NA,NA,NA,NA,2.5,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2080",201802,163,"P_tri","2",7,"Appendicularia",NA,NA,NA,NA,0.3,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2081",201802,163,"P_tri","2",8,"Appendicularia",NA,NA,NA,NA,2.9,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2082",201802,163,"P_tri","2",9,"Appendicularia",NA,NA,NA,NA,2,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2083",201802,163,"P_tri","2",10,"Appendicularia",NA,NA,NA,NA,1.9,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Appendicularia",159664,"Appendicularia","Class"
"2084",201802,163,"P_tri","2",1,"Sapphirinidae","Sapphirina",NA,NA,NA,2.5,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Sapphirina",88831,"Sapphirina","Genus"
"2085",201802,163,"P_tri","2",2,"Sapphirinidae","Sapphirina",NA,NA,NA,2.1,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Sapphirina",88831,"Sapphirina","Genus"
"2086",201802,163,"P_tri","2",3,"Sapphirinidae","Sapphirina",NA,NA,NA,2.8,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Sapphirina",88831,"Sapphirina","Genus"
"2087",201802,163,"P_tri","2",4,"Sapphirinidae","Sapphirina",NA,NA,NA,3,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Sapphirina",88831,"Sapphirina","Genus"
"2088",201802,163,"P_tri","2",1,"Pleuromamma",NA,NA,NA,NA,2.7,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Pleuromamma",85751,"Pleuromamma","Genus"
"2089",201802,163,"P_tri","2",1,"Rhincalanus",NA,NA,NA,NA,4.4,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Rhincalanus",85316,"Rhincalanus","Genus"
"2090",201802,163,"P_tri","2",1,"Calanus",NA,NA,NA,NA,2.9,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Calanus",85263,"Calanus","Genus"
"2091",201802,163,"P_tri","2",1,"Ostracoda",NA,NA,NA,NA,1.3,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Ostracoda",84195,"Ostracoda","Class"
"2092",201802,163,"P_tri","2",1,"Metridia",NA,NA,NA,NA,1.5,"MZ12",NA,266,NA,NA,164,1100,4,2018-04-19 20:49:00,20.02,91,4020.4755,7029.8258,40.341258,-70.497097,"Metridia",85734,"Metridia","Genus"
"2093",201802,132,"P_tri","2",1,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2094",201802,132,"P_tri","2",2,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2095",201802,132,"P_tri","2",3,"Appendicularia",NA,NA,NA,NA,1.6,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2096",201802,132,"P_tri","2",4,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2097",201802,132,"P_tri","2",5,"Appendicularia",NA,NA,NA,NA,1.5,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2098",201802,132,"P_tri","2",6,"Appendicularia",NA,NA,NA,NA,1.5,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2099",201802,132,"P_tri","2",7,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2100",201802,132,"P_tri","2",8,"Appendicularia",NA,NA,NA,NA,1.4,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2101",201802,132,"P_tri","2",9,"Appendicularia",NA,NA,NA,NA,1.2,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2102",201802,132,"P_tri","2",10,"Appendicularia",NA,NA,NA,NA,1.8,"MZ12",NA,233,NA,NA,164,1030,2,2018-04-04 00:34:00,20,142,3916.8665,7235.1179,39.281108,-72.585298,"Appendicularia",159664,"Appendicularia","Class"
"2103",201802,130,"C_har","3",1,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2104",201802,130,"C_har","3",2,"Appendicularia",NA,NA,NA,NA,0.8,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2105",201802,130,"C_har","3",3,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2106",201802,130,"C_har","3",4,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2107",201802,130,"C_har","3",5,"Appendicularia",NA,NA,NA,NA,1,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2108",201802,130,"C_har","3",6,"Appendicularia",NA,NA,NA,NA,0.8,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2109",201802,130,"C_har","3",7,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2110",201802,130,"C_har","3",8,"Appendicularia",NA,NA,NA,NA,0.9,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2111",201802,130,"C_har","3",9,"Appendicularia",NA,NA,NA,NA,1.6,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2112",201802,130,"C_har","3",10,"Appendicularia",NA,NA,NA,NA,1.1,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Appendicularia",159664,"Appendicularia","Class"
"2113",201802,130,"C_har","3",1,"Calanus",NA,NA,NA,NA,1.7,"MZ12",NA,308,"C5",NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
"2114",201802,130,"C_har","3",2,"Calanus",NA,NA,NA,NA,2.3,"MZ12",NA,308,"C5",NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
"2115",201802,130,"C_har","3",3,"Calanus",NA,NA,NA,NA,2.4,"MZ12",NA,308,"C5",NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
"2116",201802,130,"C_har","3",4,"Calanus",NA,NA,NA,NA,2.5,"MZ12",NA,308,"C5",NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
"2117",201802,130,"C_har","3",5,"Calanus",NA,NA,NA,NA,2.7,"MZ12",NA,308,"C5",NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
"2118",201802,130,"C_har","3",6,"Calanus",NA,NA,NA,NA,2.7,"MZ12",NA,308,"C5",NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
"2119",201802,130,"C_har","3",7,"Calanus",NA,NA,NA,NA,2.5,"MZ12",NA,308,"C5",NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
"2120",201802,130,"C_har","3",8,"Calanus",NA,NA,NA,NA,2.6,"MZ12",NA,308,"C5",NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
"2121",201802,130,"C_har","3",9,"Calanus",NA,NA,NA,NA,2.6,"MZ12",NA,308,"C5",NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
"2122",201802,130,"C_har","3",1,"Calanus",NA,NA,NA,NA,2.3,"MZ12",NA,308,NA,NA,233,1020,7,2018-04-03 19:19:00,19.97,66,3930.3086,7304.4266,39.505143,-73.073777,"Calanus",85263,"Calanus","Genus"
