"","cruise","station","FishSpecies","FishNum","preyNum","preyTaxon","preyTaxa","preySpp","Ocularunits","Mag","prey_mm","Scope","preyCount","gutCount","Comments_prey","Comments_gut","forkLength","BEGIN_GMT_TOWDATE","average_depth","decimalLatitude","decimalLongitude","Llopiz_taxa","scientificNameID_preyTaxon","scientificName_preyTaxon","scientificName_Rank"
"743",201804,105,"A_dub","2",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",22,60,NA,NA,153,2018-09-14 22:24:00,40,40.598545,-72.563973,"Centropages",85761,"Centropages","Genus"
"744",201804,145,"P_tri","2",NA,"Polychaeta","Tomopteridae","Tomopteris",NA,NA,NA,"MZ12",8,13,NA,NA,62,2018-09-18 21:40:00,126,39.991123,-71.429225,"Tomopteris",65460,"Tomopteris","Genus"
"745",201804,145,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",5,13,NA,NA,62,2018-09-18 21:40:00,126,39.991123,-71.429225,"UnknownSoft",202423,"Animalia","Kingdom"
"746",201804,105,"P_tri","2",NA,"UnknownSoft","Thaliacea",NA,NA,NA,NA,"MZ12",3,5,NA,NA,107,2018-09-14 22:24:00,40,40.598545,-72.563973,"Thaliacea",159632,"Thaliacea","Class"
"747",201804,105,"P_tri","2",NA,"FishEgg",NA,NA,NA,NA,NA,"MZ12",2,5,NA,NA,107,2018-09-14 22:24:00,40,40.598545,-72.563973,"FishEgg",914179,"Gnathostomata",NA
"748",201804,105,"A_dub","1",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",2,2,NA,NA,159,2018-09-14 22:24:00,40,40.598545,-72.563973,"CopepodDigested",85257,"Copepoda",NA
"749",201804,105,"A_dub","5",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",2,4,NA,NA,162,2018-09-14 22:24:00,40,40.598545,-72.563973,"Centropages",85761,"Centropages","Genus"
"750",201804,105,"A_dub","5",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",2,4,NA,NA,162,2018-09-14 22:24:00,40,40.598545,-72.563973,"CopepodDigested",85257,"Copepoda",NA
"751",201804,105,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",9,12,NA,NA,120,2018-09-14 22:24:00,40,40.598545,-72.563973,"UnknownSoft",202423,"Animalia","Kingdom"
"752",201804,105,"P_tri","1",NA,"FishEgg",NA,NA,NA,NA,NA,"MZ12",3,12,NA,NA,120,2018-09-14 22:24:00,40,40.598545,-72.563973,"FishEgg",914179,"Gnathostomata",NA
"753",201804,105,"A_dub","1",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",2,2,NA,NA,159,2018-09-14 22:24:00,40,40.598545,-72.563973,"CopepodDigested",85257,"Copepoda",NA
"754",201804,105,"A_dub","5",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",2,4,NA,NA,162,2018-09-14 22:24:00,40,40.598545,-72.563973,"Centropages",85761,"Centropages","Genus"
"755",201804,105,"A_dub","5",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",2,4,NA,NA,162,2018-09-14 22:24:00,40,40.598545,-72.563973,"CopepodDigested",85257,"Copepoda",NA
"756",201804,105,"P_tri","1",NA,"FishEgg",NA,NA,NA,NA,NA,"MZ12",3,12,NA,NA,120,2018-09-14 22:24:00,40,40.598545,-72.563973,"FishEgg",914179,"Gnathostomata",NA
"757",201804,105,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",9,12,NA,NA,120,2018-09-14 22:24:00,40,40.598545,-72.563973,"UnknownSoft",202423,"Animalia","Kingdom"
"758",201804,160,"P_tri","2",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",1,8,NA,NA,103,2018-09-20 08:44:00,64,40.641998,-71.43969,"Centropages",85761,"Centropages","Genus"
"759",201804,160,"P_tri","2",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",3,8,NA,NA,103,2018-09-20 08:44:00,64,40.641998,-71.43969,"Appendicularia",159664,"Appendicularia","Class"
"760",201804,160,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",3,8,NA,NA,103,2018-09-20 08:44:00,64,40.641998,-71.43969,"UnknownSoft",202423,"Animalia","Kingdom"
"761",201804,160,"P_tri","2",NA,"CalanoidSmall","Temora",NA,NA,NA,NA,"MZ12",1,8,NA,NA,103,2018-09-20 08:44:00,64,40.641998,-71.43969,"Temora",85874,"Temora","Genus"
"762",201804,178,"P_tri","2",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,66,2018-09-27 12:36:00,42,40.788413,-70.17671,"Empty",NA,NA,NA
"763",201804,115,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",2,2,NA,NA,93,2018-09-15 21:47:00,75,39.65208,-72.703047,"UnknownSoft",202423,"Animalia","Kingdom"
"764",201804,115,"P_tri","1",NA,"Hyperiidae","Hyperia",NA,NA,NA,NA,"MZ12",4,4,NA,NA,98,2018-09-15 21:47:00,75,39.65208,-72.703047,"Hyperia",95109,"Hyperia","Genus"
"765",201804,152,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",1,1,NA,NA,120,2018-09-19 14:29:00,67,40.571692,-71.792797,"UnknownSoft",202423,"Animalia","Kingdom"
"766",201804,197,"P_tri","1",NA,"FishEgg",NA,NA,NA,NA,NA,"MZ12",1,21,NA,NA,165,2018-09-29 19:45:00,67,40.614243,-68.904363,"FishEgg",914179,"Gnathostomata",NA
"767",201804,197,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",13,21,NA,NA,165,2018-09-29 19:45:00,67,40.614243,-68.904363,"UnknownSoft",202423,"Animalia","Kingdom"
"768",201804,197,"P_tri","1",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",5,21,NA,NA,165,2018-09-29 19:45:00,67,40.614243,-68.904363,"Centropages",85761,"Centropages","Genus"
"769",201804,197,"P_tri","1",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",1,21,NA,NA,165,2018-09-29 19:45:00,67,40.614243,-68.904363,"CalanoidSmall",85258,"Calanoida",NA
"770",201804,197,"P_tri","1",NA,"Cladocera","Podon",NA,NA,NA,NA,"MZ12",1,21,NA,NA,165,2018-09-29 19:45:00,67,40.614243,-68.904363,"Podon",83964,"Podon","Genus"
"771",201804,163,"A_pse","1",NA,"UnknownOther",NA,NA,NA,NA,NA,"MZ12",1,5,NA,NA,173,2018-09-20 16:00:00,59,40.843713,-71.063218,"UnknownOther",202423,"Animalia","Kingdom"
"772",201804,163,"A_pse","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",3,5,NA,NA,173,2018-09-20 16:00:00,59,40.843713,-71.063218,"UnknownSoft",202423,"Animalia","Kingdom"
"773",201804,163,"A_pse","1",NA,"CopepodUnknown",NA,NA,NA,NA,NA,"MZ12",1,5,NA,NA,173,2018-09-20 16:00:00,59,40.843713,-71.063218,"CopepodUnknown",85257,"Copepoda",NA
"774",201804,215,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",5,5,NA,NA,159,2018-10-01 19:50:00,82,41.364362,-69.326877,"UnknownSoft",202423,"Animalia","Kingdom"
"775",201804,215,"C_har","3",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,242,2018-10-01 19:50:00,82,41.364362,-69.326877,"Empty",NA,NA,NA
"776",201804,111,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",5,6,NA,NA,100,2018-09-15 10:47:00,58,40.510068,-72.192392,"UnknownSoft",202423,"Animalia","Kingdom"
"777",201804,111,"P_tri","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",1,6,NA,NA,100,2018-09-15 10:47:00,58,40.510068,-72.192392,"Hyperiidae",95108,"Hyperiidae","Family"
"778",201804,118,"P_tri","1",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",1,5,NA,NA,110,2018-09-16 04:41:00,59,39.730647,-72.99765,"Appendicularia",159664,"Appendicularia","Class"
"779",201804,118,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",4,5,NA,NA,110,2018-09-16 04:41:00,59,39.730647,-72.99765,"UnknownSoft",202423,"Animalia","Kingdom"
"780",201804,174,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",15,19,NA,NA,146,2018-09-27 01:18:00,50,40.932672,-70.513423,"UnknownSoft",202423,"Animalia","Kingdom"
"781",201804,174,"P_tri","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",2,19,NA,NA,146,2018-09-27 01:18:00,50,40.932672,-70.513423,"Hyperiidae",95108,"Hyperiidae","Family"
"782",201804,174,"P_tri","2",NA,"Sapphirinidae","Sapphirina",NA,NA,NA,NA,"MZ12",1,19,NA,NA,146,2018-09-27 01:18:00,50,40.932672,-70.513423,"Sapphirina",88831,"Sapphirina","Genus"
"783",201804,174,"P_tri","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",1,19,"Juvenile",NA,146,2018-09-27 01:18:00,50,40.932672,-70.513423,"Hyperiidae",95108,"Hyperiidae","Family"
"784",201804,209,"P_tri","1",NA,"Mysida",NA,NA,NA,NA,NA,"MZ12",5,5,NA,NA,154,2018-10-01 02:06:00,62,41.214598,-68.558077,"Mysida",89855,"Mysida","Order"
"785",201804,187,"P_tri","1",NA,"UnknownSoft","Thaliacea",NA,NA,NA,NA,"MZ12",29,32,NA,NA,145,2018-09-28 17:03:00,102,40.185958,-69.968825,"Thaliacea",159632,"Thaliacea","Class"
"786",201804,187,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",2,32,NA,NA,145,2018-09-28 17:03:00,102,40.185958,-69.968825,"UnknownSoft",202423,"Animalia","Kingdom"
"787",201804,187,"P_tri","1",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",1,32,NA,NA,145,2018-09-28 17:03:00,102,40.185958,-69.968825,"Appendicularia",159664,"Appendicularia","Class"
"788",201804,151,"P_tri","2*",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",3,10,NA,"Star after indv. numnber",93,2018-09-19 12:25:00,76,40.376612,-71.752762,"CopepodDigested",85257,"Copepoda",NA
"789",201804,151,"P_tri","2*",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",5,10,NA,"Star after indv. numnber",93,2018-09-19 12:25:00,76,40.376612,-71.752762,"UnknownSoft",202423,"Animalia","Kingdom"
"790",201804,151,"P_tri","2*",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",2,10,NA,"Star after indv. numnber",93,2018-09-19 12:25:00,76,40.376612,-71.752762,"Appendicularia",159664,"Appendicularia","Class"
"791",201804,151,"P_tri","1*",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",6,9,NA,"Star after indv. numnber",94,2018-09-19 12:25:00,76,40.376612,-71.752762,"UnknownSoft",202423,"Animalia","Kingdom"
"792",201804,151,"P_tri","1*",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",2,9,NA,"Star after indv. numnber",94,2018-09-19 12:25:00,76,40.376612,-71.752762,"Hyperiidae",95108,"Hyperiidae","Family"
"793",201804,151,"P_tri","1*",NA,"Euphausiidae",NA,NA,NA,NA,NA,"MZ12",1,9,"Furcilia","Star after indv. numnber",94,2018-09-19 12:25:00,76,40.376612,-71.752762,"Euphausiidae",95500,"Euphausiidae","Family"
"794",201804,161,"P_tri","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",1,2,NA,NA,114,2018-09-20 11:58:00,66,40.620138,-71.155052,"Hyperiidae",95108,"Hyperiidae","Family"
"795",201804,161,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",1,2,NA,NA,114,2018-09-20 11:58:00,66,40.620138,-71.155052,"UnknownSoft",202423,"Animalia","Kingdom"
"796",201804,114,"P_tri","1",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",2,11,NA,NA,98,2018-09-15 18:48:00,76,39.859963,-72.444147,"CopepodDigested",85257,"Copepoda",NA
"797",201804,114,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",8,11,NA,NA,98,2018-09-15 18:48:00,76,39.859963,-72.444147,"UnknownSoft",202423,"Animalia","Kingdom"
"798",201804,114,"P_tri","1",NA,"UnknownOther",NA,NA,NA,NA,NA,"MZ12",1,11,NA,NA,98,2018-09-15 18:48:00,76,39.859963,-72.444147,"UnknownOther",202423,"Animalia","Kingdom"
"799",201804,120,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",81,93,NA,NA,123,2018-09-16 10:17:00,42,39.7229,-73.27549,"UnknownSoft",202423,"Animalia","Kingdom"
"800",201804,120,"P_tri","2",NA,"UnknownOther",NA,NA,NA,NA,NA,"MZ12",1,93,NA,NA,123,2018-09-16 10:17:00,42,39.7229,-73.27549,"UnknownOther",202423,"Animalia","Kingdom"
"801",201804,120,"P_tri","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",11,93,NA,NA,123,2018-09-16 10:17:00,42,39.7229,-73.27549,"Hyperiidae",95108,"Hyperiidae","Family"
"802",201804,152,"P_tri","2",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,111,2018-09-19 14:29:00,67,40.571692,-71.792797,"Empty",NA,NA,NA
"803",201804,188,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",2,2,NA,NA,154,2018-09-28 19:52:00,154,40.035663,-69.995305,"UnknownSoft",202423,"Animalia","Kingdom"
"804",201804,191,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",41,48,"Scales present in gut",NA,162,2018-09-29 06:05:00,142,40.164217,-68.974547,"UnknownSoft",202423,"Animalia","Kingdom"
"805",201804,191,"P_tri","1",NA,"Gammaridea",NA,NA,NA,NA,NA,"MZ12",1,48,NA,NA,162,2018-09-29 06:05:00,142,40.164217,-68.974547,"Gammaridea",93295,"Gammaridea","Suborder"
"806",201804,191,"P_tri","1",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",4,48,NA,NA,162,2018-09-29 06:05:00,142,40.164217,-68.974547,"Appendicularia",159664,"Appendicularia","Class"
"807",201804,191,"P_tri","1",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",2,48,NA,NA,162,2018-09-29 06:05:00,142,40.164217,-68.974547,"Hyperiidae",95108,"Hyperiidae","Family"
"808",201804,116,"P_tri","1",NA,"Parasite",NA,NA,NA,NA,NA,"MZ12",2,14,"worm",NA,102,2018-09-16 00:41:00,67,39.408272,-73.028278,"Parasite",202423,"Animalia","Kingdom"
"809",201804,116,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",12,14,NA,NA,102,2018-09-16 00:41:00,67,39.408272,-73.028278,"UnknownSoft",202423,"Animalia","Kingdom"
"810",201804,164,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",10,10,NA,NA,132,2018-09-20 18:33:00,48,41.004027,-71.344045,"UnknownSoft",202423,"Animalia","Kingdom"
"811",201804,193,"P_tri","1",NA,"FishEgg",NA,NA,NA,NA,NA,"MZ12",2,2,NA,">12 unknown orb-like material",160,2018-09-29 10:22:00,100,40.282908,-69.034442,"FishEgg",914179,"Gnathostomata",NA
"812",201804,184,"P_tri","1",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,154,2018-09-28 08:08:00,135,40.11973,-70.735222,"Empty",NA,NA,NA
"813",201804,112,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",1,1,NA,"internal label initialy incorrect; I chnaged it to be the correct label, but left the tape on the outside; ball of plastic fibres present",104,2018-09-15 15:10:00,81,39.930375,-72.322143,"UnknownSoft",202423,"Animalia","Kingdom"
"814",201804,154,"P_tri","2",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",5,23,NA,NA,102,2018-09-19 18:16:00,54,40.625518,-71.959812,"CopepodDigested",85257,"Copepoda",NA
"815",201804,154,"P_tri","2",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",2,23,NA,NA,102,2018-09-19 18:16:00,54,40.625518,-71.959812,"CalanoidSmall",85258,"Calanoida",NA
"816",201804,154,"P_tri","2",NA,"CopepodUnknown",NA,NA,NA,NA,NA,"MZ12",1,23,NA,NA,102,2018-09-19 18:16:00,54,40.625518,-71.959812,"CopepodUnknown",85257,"Copepoda",NA
"817",201804,154,"P_tri","2",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",1,23,NA,NA,102,2018-09-19 18:16:00,54,40.625518,-71.959812,"Appendicularia",159664,"Appendicularia","Class"
"818",201804,154,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",10,23,NA,NA,102,2018-09-19 18:16:00,54,40.625518,-71.959812,"UnknownSoft",202423,"Animalia","Kingdom"
"819",201804,154,"P_tri","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",4,23,NA,NA,102,2018-09-19 18:16:00,54,40.625518,-71.959812,"Hyperiidae",95108,"Hyperiidae","Family"
"820",201804,144,"P_tri","2",NA,"Metridia",NA,NA,NA,NA,NA,"MZ12",1,1,NA,NA,134,2018-09-18 18:47:00,116,39.936108,-71.854188,"Metridia",85734,"Metridia","Genus"
"821",201804,107,"A_dub","5",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",1,1,NA,NA,142,2018-09-15 02:33:00,34,40.722123,-72.49973,"UnknownSoft",202423,"Animalia","Kingdom"
"822",201804,164,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",11,11,NA,NA,140,2018-09-20 18:33:00,48,41.004027,-71.344045,"UnknownSoft",202423,"Animalia","Kingdom"
"823",201804,151,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",5,6,NA,NA,147,2018-09-19 12:25:00,76,40.376612,-71.752762,"UnknownSoft",202423,"Animalia","Kingdom"
"824",201804,151,"P_tri","2",NA,"Chaetognatha",NA,NA,NA,NA,NA,"MZ12",1,6,NA,NA,147,2018-09-19 12:25:00,76,40.376612,-71.752762,"Chaetognatha",158650,"Chaetognatha","Phylum"
"825",201804,140,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",9,9,NA,NA,145,2018-09-18 07:33:00,148,39.294983,-72.482768,"UnknownSoft",202423,"Animalia","Kingdom"
"826",201804,107,"A_dub","4",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,147,2018-09-15 02:33:00,34,40.722123,-72.49973,"Empty",NA,NA,NA
"827",201804,107,"A_dub","2",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,174,2018-09-15 02:33:00,34,40.722123,-72.49973,"Empty",NA,NA,NA
"828",201804,174,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",8,15,NA,NA,160,2018-09-27 01:18:00,50,40.932672,-70.513423,"UnknownSoft",202423,"Animalia","Kingdom"
"829",201804,174,"P_tri","1",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",1,15,NA,NA,160,2018-09-27 01:18:00,50,40.932672,-70.513423,"Hyperiidae",95108,"Hyperiidae","Family"
"830",201804,174,"P_tri","1",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",6,15,NA,NA,160,2018-09-27 01:18:00,50,40.932672,-70.513423,"CopepodDigested",85257,"Copepoda",NA
"831",201804,140,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",3,3,NA,"chunk of fish tissue in vial",151,2018-09-18 07:33:00,148,39.294983,-72.482768,"UnknownSoft",202423,"Animalia","Kingdom"
"832",201804,144,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",2,3,NA,"chunk of fish tissue in vial",132,2018-09-18 18:47:00,116,39.936108,-71.854188,"UnknownSoft",202423,"Animalia","Kingdom"
"833",201804,144,"P_tri","1",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",1,3,NA,"chunk of fish tissue in vial",132,2018-09-18 18:47:00,116,39.936108,-71.854188,"CopepodDigested",85257,"Copepoda",NA
"834",201804,169,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",297,302,NA,NA,139,2018-09-26 08:22:00,43,41.260153,-71.16017,"UnknownSoft",202423,"Animalia","Kingdom"
"835",201804,169,"P_tri","2",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",1,302,NA,NA,139,2018-09-26 08:22:00,43,41.260153,-71.16017,"CopepodDigested",85257,"Copepoda",NA
"836",201804,169,"P_tri","2",NA,"Sapphirinidae",NA,NA,NA,NA,NA,"MZ12",4,302,NA,NA,139,2018-09-26 08:22:00,43,41.260153,-71.16017,"Sapphirinidae",88830,"Sapphirinidae","Family"
"837",201804,193,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",28,28,NA,NA,159,2018-09-29 10:22:00,100,40.282908,-69.034442,"UnknownSoft",202423,"Animalia","Kingdom"
"838",201804,209,"A_pse","1",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",50,527,"Digested",NA,203,2018-10-01 02:06:00,62,41.214598,-68.558077,"Hyperiidae",95108,"Hyperiidae","Family"
"839",201804,209,"A_pse","1",NA,"Mysida",NA,NA,NA,NA,NA,"MZ12",477,527,"Digested",NA,203,2018-10-01 02:06:00,62,41.214598,-68.558077,"Mysida",89855,"Mysida","Order"
"840",201804,116,"P_tri","2",NA,"Candacia",NA,NA,NA,NA,NA,"MZ12",5,14,NA,NA,102,2018-09-16 00:41:00,67,39.408272,-73.028278,"Candacia",86020,"Candacia","Genus"
"841",201804,116,"P_tri","2",NA,"CopepodUnknown",NA,NA,NA,NA,NA,"MZ12",1,14,NA,NA,102,2018-09-16 00:41:00,67,39.408272,-73.028278,"CopepodUnknown",85257,"Copepoda",NA
"842",201804,116,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",6,14,NA,NA,102,2018-09-16 00:41:00,67,39.408272,-73.028278,"UnknownSoft",202423,"Animalia","Kingdom"
"843",201804,116,"P_tri","2",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",1,14,NA,NA,102,2018-09-16 00:41:00,67,39.408272,-73.028278,"Centropages",85761,"Centropages","Genus"
"844",201804,116,"P_tri","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",1,14,"Digested",NA,102,2018-09-16 00:41:00,67,39.408272,-73.028278,"Hyperiidae",95108,"Hyperiidae","Family"
"845",201804,150,"P_tri","1",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,140,2018-09-19 10:11:00,88,40.157032,-71.573265,"Empty",NA,NA,NA
"846",201804,245,"A_pse","2",NA,"Mysida",NA,NA,NA,NA,NA,"MZ12",43,146,"Digested",NA,221,2018-10-12 04:54:00,76,41.369833,-68.494165,"Mysida",89855,"Mysida","Order"
"847",201804,245,"A_pse","2",NA,"Egg","Animalia",NA,NA,NA,NA,"MZ12",102,146,NA,NA,221,2018-10-12 04:54:00,76,41.369833,-68.494165,"Animalia",202423,"Animalia","Kingdom"
"848",201804,245,"A_pse","2",NA,"Parasite",NA,NA,NA,NA,NA,"MZ12",1,146,"worm",NA,221,2018-10-12 04:54:00,76,41.369833,-68.494165,"Parasite",202423,"Animalia","Kingdom"
"849",201804,107,"A_dub","3",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,154,2018-09-15 02:33:00,34,40.722123,-72.49973,"Empty",NA,NA,NA
"850",201804,154,"P_tri","1",NA,"Candacia",NA,NA,NA,NA,NA,"MZ12",2,3,NA,NA,106,2018-09-19 18:16:00,54,40.625518,-71.959812,"Candacia",86020,"Candacia","Genus"
"851",201804,154,"P_tri","1",NA,"UnknownOther",NA,NA,NA,NA,NA,"MZ12",1,3,"DIgested",NA,106,2018-09-19 18:16:00,54,40.625518,-71.959812,"UnknownOther",202423,"Animalia","Kingdom"
"852",201804,184,"P_tri","2",NA,"Decapoda",NA,NA,NA,NA,NA,"MZ12",1,6,NA,NA,160,2018-09-28 08:08:00,135,40.11973,-70.735222,"Decapoda",95599,"Decopoda","Order"
"853",201804,184,"P_tri","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",5,6,NA,NA,160,2018-09-28 08:08:00,135,40.11973,-70.735222,"UnknownSoft",202423,"Animalia","Kingdom"
"854",201804,218,"S_sco","2",NA,"CalanoidSmall",NA,NA,NA,NA,NA,"MZ12",45,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"CalanoidSmall",85258,"Calanoida",NA
"855",201804,218,"S_sco","2",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",193,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"UnknownSoft",202423,"Animalia","Kingdom"
"856",201804,218,"S_sco","2",NA,"CopepodDigested",NA,NA,NA,NA,NA,"MZ12",8,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"CopepodDigested",85257,"Copepoda",NA
"857",201804,218,"S_sco","2",NA,"Metridia",NA,NA,NA,NA,NA,"MZ12",14,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"Metridia",85734,"Metridia","Genus"
"858",201804,218,"S_sco","2",NA,"Appendicularia",NA,NA,NA,NA,NA,"MZ12",1,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"Appendicularia",159664,"Appendicularia","Class"
"859",201804,218,"S_sco","2",NA,"Parasite",NA,NA,NA,NA,NA,"MZ12",5,290,"worm",NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"Parasite",202423,"Animalia","Kingdom"
"860",201804,218,"S_sco","2",NA,"Hyperiidae",NA,NA,NA,NA,NA,"MZ12",17,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"Hyperiidae",95108,"Hyperiidae","Family"
"861",201804,218,"S_sco","2",NA,"UnknownOther",NA,NA,NA,NA,NA,"MZ12",1,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"UnknownOther",202423,"Animalia","Kingdom"
"862",201804,218,"S_sco","2",NA,"Candacia",NA,NA,NA,NA,NA,"MZ12",3,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"Candacia",86020,"Candacia","Genus"
"863",201804,218,"S_sco","2",NA,"Calanus",NA,NA,NA,NA,NA,"MZ12",1,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"Calanus",85263,"Calanus","Genus"
"864",201804,218,"S_sco","2",NA,"CalanoidSmall","Centropages",NA,NA,NA,NA,"MZ12",2,290,NA,NA,262,2018-10-02 13:51:00,45,41.567265,-69.621013,"Centropages",85761,"Centropages","Genus"
"865",201804,107,"A_dub","1",NA,"Empty",NA,NA,NA,NA,NA,"MZ12",0,0,NA,NA,159,2018-09-15 02:33:00,34,40.722123,-72.49973,"Empty",NA,NA,NA
"866",201804,149,"P_tri","1",NA,"UnknownOther",NA,NA,NA,NA,NA,"MZ12",1,1,NA,"star on station number",156,2018-09-19 07:53:00,121,40.12504,-71.262995,"UnknownOther",202423,"Animalia","Kingdom"
"867",201804,NA,"P_tri","1",NA,"UnknownSoft",NA,NA,NA,NA,NA,"MZ12",4,6,NA,NA,158,NA,NA,NA,NA,"UnknownSoft",202423,"Animalia","Kingdom"
